,nces_name,zipcode,title,address,data_id,rating,n_reviews
0,MONROE MIDDLE,28112,Monroe Middle School,"601 E Sunset Dr, Monroe, NC 28112, United States",0x885436d484b32ed1:0xc259ab77ce510626,3.3,27
0,MONROETON ELEMENTARY,27320,Monroeton Elementary School,"8081 US-158, Reidsville, NC 27320",0x8852dd3e5580e3e3:0x41f1081bdfa6b6d1,5.0,4
0,MONTCLAIR ELEMENTARY,28314,Montclair Elementary School,"555 Glensford Dr, Fayetteville, NC 28314",0x1520579bd86fc7db:0x8c62f4650f24dfe5,3.8,4
0,MONTCLAIRE ELEMENTARY,28210,Montclaire Elementary,"5801 Farmbrook Dr, Charlotte, NC 28210, United States",0x88569e9266d84e37:0xf4ef9b2052441292,3.4,11
0,MONTGOMERY LEARNING ACADEMY,27371,Montgomery Learning Academy,"310 S Main St, Troy, NC 27371",0x88549ae11edc4d9b:0x37d01961c01e98be,3.7,3
0,MONTICELLO-BROWN SUMMIT ELEM,27214,Monticello-Brown Summit Elementary,"5006 NC-150, Browns Summit, NC 27214, United States",0x8852dee7ef53369b:0xa532d133a4dca824,5.0,4
0,MONTLIEU ACADEMY OF TECHNOLOGY,27262,Montlieu Academy of Technology,"1105 Montlieu Ave, High Point, NC 27262",0x88530f2030ebf1cf:0x5eeb7544254b4a69,3.8,23
0,MOORE MAGNET ELEMENTARY,27103,Moore Magnet Elementary School,"451 Knollwood St, Winston-Salem, NC 27103",0x8853b1d255761f45:0xad862c34e03dda9b,2.9,9
0,MOORE SQUARE MIDDLE,27601,Moore Square Magnet Middle School,"301 S Person St, Raleigh, NC 27601",0x89ac5f72ba656341:0x5307f0b02c6935a2,4.1,28
0,MOORESVILLE HIGH SCHOOL,28115,Mooresville High School,"659 E Center Ave, Mooresville, NC 28115",0x8854001555c99789:0xf9172bf468de17db,3.2,15
0,MOORESVILLE INTERMEDIATE,28115,Mooresville Intermediate School,"1438 Coddle Creek Hwy, Mooresville, NC 28115",0x885400717d63dd61:0x98063379a5098c92,4.0,9
0,MOORESVILLE MIDDLE,28115,Mooresville Middle School,"233 Kistler Farm Rd, Mooresville, NC 28115",0x8854000cd1b68e45:0xa211b6fd105dce36,4.1,9
0,MOREHEAD CITY MIDDLE,28557,Morehead City Middle School,"400 Barbour Rd, Morehead City, NC 28557",0x89a893e658adcfe9:0x48c0de5ca222fe2,3.0,3
0,MOREHEAD ELEM AT CAMP GLENN,28557,Morehead Elementary School,"3316 Arendell St, Morehead City, NC 28557",0x88541dd7c561a39d:0x650fbfac10ad4a35,5.0,3
0,MOREHEAD ELEMENTARY,27410,John Motley Morehead Expressive Arts Magnet Elementary School,"4630 Tower Rd, Greensboro, NC 27410",0x88531b9b1ae105e3:0x45e46ada764d258d,4.9,13
0,MOREHEAD MONTESSORI,27707,Morehead Montessori,"909 Cobb St, Durham, NC 27707",0x15242b45803f136d:0xf0c436686f0e4a20,2.8,4
0,MORGAN ELEMENTARY,28071,Morgan Elementary School,"3860 Liberty Rd, Gold Hill, NC 28071",0x8853890e6e758c1b:0x82860868596c654b,4.2,5
0,MORRIS GROVE ELEMENTARY,27516,Morris Grove Elementary School,"215 Eubanks Rd, Chapel Hill, NC 27516",0x89acdc9c0f5f8dc7:0x12a0f30a2e066653,5.0,5
0,MORRISVILLE ELEMENTARY,27560,Morrisville Elementary School,"1519 Morrisville Pkwy, Morrisville, NC 27560",0x89acf3b3159db5e5:0x78eda6389f266198,4.3,15
0,MORTON ELEMENTARY,28546,Morton Elementary School,"485 Old 30 Rd, Jacksonville, NC 28546",0x89a91b9f7ec17a07:0xd8011dbba8ea4c53,2.9,8
0,MORVEN ELEMENTARY,28119,Morven Elementary School,"6715 US-52, Morven, NC 28119",0x8854fc1d2fd18cc3:0xe9b2dbde27083d9d,3.1,8
0,MOUNT AIRY HIGH,27030,Mount Airy High School,"1011 N South St, Mt Airy, NC 27030",0x88523cbc7dc698a7:0xc56c1d0caf7f0de0,3.7,6
0,MOUNT AIRY MIDDLE,27030,Mount Airy Middle School,"249 Hamburg St, Mt Airy, NC 27030",0x88523c802ee56d97:0x5071982f730cfce6,4.2,5
0,MOUNT ENERGY ELEMENTARY,27522,Mount Energy Elementary School,"2652 NC-56, Creedmoor, NC 27522",0x89adaa69828d991b:0x1c2a8e96ca770dcb,4.7,9
0,MOUNT GILEAD ELEMENTARY,27306,Mt Gilead Elementary School,"100 S School St, Mt Gilead, NC 27306",0x88548c715e8816a3:0xbfc4003aa418ed06,4.8,9
0,MOUNT HOLLY MIDDLE,28120,Mt. Holly Middle School,"124 S Hawthorne St, Mt Holly, NC 28120",0x8856bcf2d14e0483:0x93143525dbc1a29a,2.9,7
0,MOUNT OLIVE ELEMENTARY SCHOOL,27021,Mount Olive Elementary School,"2145 Chestnut Grove Rd, King, NC 27021",0x8852495035eaeb63:0x9ddc4d6adf76aed6,4.7,3
0,MOUNT OLIVE MIDDLE,28365,Mt Olive Middle School,"309 Wooten St, Mt Olive, NC 28365",0x89abfa51149ad1d3:0x4a9f0b4e5fe62d5f,3.0,2
0,MOUNT PLEASANT ELEMENTARY,28124,Mount Pleasant Elementary School,"8555 North Dr, Mt Pleasant, NC 28124",0x88547317e0dde0a7:0x13b9838c089d1f28,4.4,10
0,MOUNT PLEASANT ELEMENTARY SCHOOL,28624,Mount Pleasant Elementary School,"532 Champion Mt Pleasant Rd, Ferguson, NC 28624",0x88510f922e3ff5db:0x5415a7e17c111d47,3.0,1
0,MOUNT PLEASANT HIGH,28124,Mount Pleasant High School,"700 Walker Rd, Mt Pleasant, NC 28124",0x88540d1f36bfc72f:0x63a5a7899e3148c3,3.7,15
0,MOUNT PLEASANT MIDDLE,28124,Mount Pleasant Middle School,"466 Walker Rd, Mt Pleasant, NC 28124",0x88547322ffffffff:0x1b5eb3adadaf9b93,3.9,7
0,MOUNT TABOR HIGH SCHOOL,27106,Mount Tabor High School,"342 Petree Rd, Winston-Salem, NC 27106",0x8853b186e84c19b7:0x3a6ff0ae7ee94dc8,3.9,21
0,MOUNT VERNON,27607,Mount Vernon Middle School,"5418 Chapel Hill Rd, Raleigh, NC 27607",0x89acf443d94ae0a3:0x512385218fcdfc29,4.2,10
0,MOUNTAIN DISCOVERY,28713,Mountain Discovery Charter School (Main Campus),"890 Jenkins Branch Rd N, Bryson City, NC 28713",0x88594839e5e790b3:0x1f80330f4ff15405,4.7,3
0,MOUNTAIN HERITAGE HIGH,28714,Mountain Heritage High School,"333 Mountain Heritage High School Rd, Burnsville, NC 28714",0x885a0ef74056813f:0x9881a9a0979a1360,3.0,2
0,MOUNTAIN ISLAND CHARTER SCHOOL,28120,Mountain Island Charter School,"13440 Lucia Riverbend Hwy, Mt Holly, NC 28120",0x8856bb2af352a705:0x98cad941a3d6c01a,4.3,49
0,MOUNTAIN ISLAND LAKE ACADEMY,28216,Mountain Island Lake Academy,"7905 Pleasant Grove Rd, Charlotte, NC 28216",0x8856a3893cb2208f:0x121b2c3226bdc506,3.4,38
0,MOUNTAIN PARK ELEMENTARY,28676,Mountain Park Elementary School,"505 Mountain Park Rd, State Rd, NC 28676",0x8851871db6a41851:0xa2048cef8946bb24,3.8,4
0,MOUNTAIN VIEW ELEMENTARY,28640,Mountain View Elementary School,North Carolina 28640,0x8851adcd90b7694d:0xfcb403e3077e1cdb,4.2,10
0,MOUNTAIN VIEW ELEMENTARY,28602,Mountain View Elementary School,"5911 Dwayne Starnes Dr, Hickory, NC 28602",0x88512c4d1fd18d61:0x6b1c42057720a598,4.3,6
0,MOUNTAIN VIEW ELEMENTARY SCHOOL,28635,Mountain View Elementary School,"5464 Mountain View Rd, Hays, NC 28635",0x885175a644dc2097:0x2f0ebfb4439be614,3.1,7
0,MOUNTAIN VIEW INTERMEDIATE,28734,Mountain View Intermediate School,"161 Clarks Chapel Rd, Franklin, NC 28734, United States",0x8859245f09dc9733:0x49bb16702afe658,3.0,2
0,MOYOCK ELEMENTARY,27958,Moyock Elementary School,"255 Shingle Landing Rd, Moyock, NC 27958",0x89bab483f85ba255:0x629f66f242f3f68c,4.5,8
0,MOYOCK MIDDLE,27958,Moyock Middle School,"216 Survey Rd, Moyock, NC 27958",0x89bab4b8b7fe614d:0x93b8cdab9f1161b5,4.0,6
0,MT ULLA ELEMENTARY,28125,Mt. Ulla Elementary School,"13155 NC-801, Mt Ulla, NC 28125",0x8853fbf4ada59283:0xee6c74c540040b07,4.0,3
0,MT. VERNON-RUTH ELEMENTARY SCHOOL,28043,Mt. Vernon-Ruth Elementary School,"2785 Hudlow Rd, Forest City, NC 28043",0x885746e24d9c2be1:0x79b75176cf18550b,3.0,3
0,MULBERRY ELEMENTARY SCHOOL,28659,Mulberry Elementary School,"190 Mulberry School Rd, North Wilkesboro, NC 28659",0x88510b26bffe0b4d:0xca64b987cc241615,4.0,4
0,MULL ELEMENTARY,28655,Mull Elementary School,"1140 Old North Carolina 18 Rd, Morganton, NC 28655",0x8850d22564cc80ad:0xc5d8aadbab33ec5d,3.3,3
0,MURPHEY TRADITIONAL ACADEMY,27403,Murphey Traditional Academy,"2306 Ontario St, Greensboro, NC 27403",0x88531bd555db62b7:0xb2b1258d0078139f,2.6,9
0,MURPHY ELEMENTARY,28906,Murphy Elementary School,"315 Valley River Ave, Murphy, NC 28906",0x885ee2162aea3c03:0x8404e059226cae93,4.0,3
0,MURPHY HIGH,28906,Murphy High School,"234 High School Cir, Murphy, NC 28906",0x885ee18807443345:0x3019e3b301fc0d40,5.0,4
0,MURPHY MIDDLE,28906,Murphy Middle School,"65 Middle School Dr, Murphy, NC 28906, United States",0x885ee187da228ca7:0x8e02044b2ca08a7e,5.0,1
0,MURRAYVILLE ELEMENTARY,28411,Murrayville Elementary School,"225 Mabee Way, Wilmington, NC 28411",0x89a98b77b373cf71:0x872dc79a9333b0bb,4.1,10
0,MYERS PARK HIGH SCHOOL,28209,Myers Park High School,"2400 Colony Rd, Charlotte, NC 28209",0x88569e4a625fe493:0x738af020f275db81,3.5,32
0,MYERS PARK TRADITIONAL ELEM,28207,Myers Park Traditional,"2132 Radcliffe Ave, Charlotte, NC 28207",0x88569fbf334898d1:0x8cc3799f0edaac9,4.3,17
0,MYRTLE GROVE MIDDLE,28409,Myrtle Grove Middle School,"901 Piner Rd, Wilmington, NC 28409",0x89a9f6565212dac9:0xe99d8d387cd3bbdc,3.3,23
0,N B MILLS ELEMENTARY,28677,N B Mills Elementary School,"1410 Pearl St, Statesville, NC 28677",0x88515a2d66c9c663:0x33924227f85ef857,3.0,6
0,N L DILLARD MIDDLE,27379,N L Dillard Middle School,"255 Hatchett Rd, Yanceyville, NC 27379",0x89ad34c7896b895d:0x6879115a4c83420f,3.5,4
0,NAGS HEAD ELEMENTARY SCHOOL,27959,Nags Head Elementary School,"3100 S Wrightsville Ave, Nags Head, NC 27959",0x89a4e39499380d09:0xa6689dfdb80e9e0,5.0,4
0,NAKINA MIDDLE,28455,Nakina Middle School,"9822 7 Creeks Hwy, Nakina, NC 28455",0x89aa7d86d73d118f:0x22f36ae85d62ceb1,4.0,3
0,NANCY REYNOLDS ELEMENTARY SCHOOL,27053,Nancy Reynolds Elementary School,"1585 North Carolina Hwy 66 N, Westfield, NC 27053",0x88524427786dd869:0xc678cf6ee3faba0c,4.4,5
0,NANTAHALA SCHOOL,28781,Nantahala High School,"213 Winding Stairs Rd, Topton, NC 28781",0x885ecd037b8b8d03:0xd3b1b413bb1f6d68,5.0,2
0,NASH CENTRAL MIDDLE,27856,Nash Central Middle School,"1638 S 1st St, Nashville, NC 27856",0x89ac2a58d39aff83:0xa76db149b54da3b1,4.8,4
0,NASHVILLE ELEMENTARY,27856,Nashville Elementary School,"209 E Virginia Ave, Nashville, NC 27856",0x89ac2ae4d8d25931:0xd35253da66a3e8ee,4.2,5
0,NATHANAEL GREENE ELEMENTARY,27298,Nathanael Greene Elementary,"2717 NC-62, Liberty, NC 27298",0x88533b01ecad5403:0x1ff9bc5ed6a0b319,4.4,7
0,NATIONS FORD ELEMENTARY,28217,Nations Ford Elementary,"7050 Nations Ford Rd, Charlotte, NC 28217",0x885699498fa5c07b:0xe018020c8912a983,3.9,22
0,NC LEADERSHIP CHARTER ACADEMY,27284,The North Carolina Leadership Academy,"4353 High Point Rd, Kernersville, NC 27284",0x8853012ac304d87b:0x87a7c6409c459aa3,3.2,43
0,NC SCHOOL FOR THE DEAF,28655,North Carolina School for the Deaf,"517 W Fleming Dr, Morganton, NC 28655",0x8850d1e3b6f98c85:0x4ca5628731665a0,4.3,12
0,NCVPS,27606,NC Virtual Public School,"Building, Partners I, 1017 Main Campus Dr #3900, Raleigh, NC 27606",0x89acf5756609a0af:0x5ff92f6a597ef720,5.0,1
0,NEAL MIDDLE,27704,John W Neal Middle School,"201 Baptist Rd, Durham, NC 27704",0x89acfb99ea82d885:0xf20c51da01ff3537,3.3,27
0,NEBO ELEMENTARY SCHOOL,28761,Nebo Elementary School,"254 Nebo School Rd, Nebo, NC 28761",0x8850b43e61ad7367:0x369cb71ee945cb7c,4.8,8
0,NEEDHAM BROUGHTON HIGH,27605,Broughton Magnet High School,"723 St Marys St, Raleigh, NC 27605",0x89ac5f5e30360a2d:0xe29a89059ad34a95,3.6,50
0,NESBITT DISCOVERY ACADEMY,28806,Martin L. Nesbitt Jr. Discovery Academy,"175 Bingham Rd, Asheville, NC 28806",0x88598b5d8af5f01f:0xbdfc45b58fed3278,4.6,40
0,NEUSE CHARTER SCHOOL,27577,Neuse Charter School,"909 Booker Dairy Rd, Smithfield, NC 27577",0x89ac12b5aae85eb3:0x35f6641e713818a7,3.0,25
0,NEUSE RIVER MIDDLE,27604,Neuse River Middle School,"2700 Old Milburnie Rd, Raleigh, NC 27604",0x89ac5b16e99390ad:0xcfa7d044339d703,3.0,36
0,NEW BERN HIGH,28562,New Bern High School,"4200 Academic Dr, New Bern, NC 28562",0x89a8d6d99f63ff13:0xbe6f39e596c7d946,3.2,19
0,NEW BRIDGE MIDDLE,28540,New Bridge Middle School,"401 New Bridge St, Jacksonville, NC 28540",0x89a911cc53a66d05:0x3faaa490ee83c303,3.0,23
0,NEW CENTURY INTERNATIONAL ELEMENTARY,28306,New Century International Elementary School,"7465 Century Cir, Fayetteville, NC 28306",0x89ab3e38470e24ff:0x1a4c0f568b279f6b,4.3,15
0,NEW CENTURY INTERNATIONAL MIDDLE,28306,New Century International Middle School,"7455 Century Cir, Fayetteville, NC 28306",0x89ab3e4627f2f43b:0x6b3416390d06cf3c,3.5,11
0,NEW CENTURY MIDDLE,28326,New Century Middle School,"1577 Union Church Rd, Cameron, NC 28326",0x89ab53182bd57d85:0xe3e3c018214568ba,3.0,9
0,NEW DIMENSIONS,28655,New Dimensions School,"550 Lenoir Rd, Morganton, NC 28655",0x8850d02666f920b1:0x19526c65a631a9a3,3.8,25
0,NEW HANOVER HIGH,28401,New Hanover High School,"1307 Market St, Wilmington, NC 28401",0x89aa1fdeb418d18d:0x5544bd8319d561f9,3.7,18
0,NEW HOPE ELEMENTARY,28056,New Hope Elementary School,"137 Stowe Rd, Gastonia, NC 28056",0x885695dc79a266bb:0x219f955d22fc50d1,4.7,3
0,NEW HOPE ELEMENTARY,27896,New Hope Elementary School,"4826 Packhouse Rd, Wilson, NC 27896",0x89ac27988d134df3:0x267cbda75ceab8e8,3.7,3
0,NEW HOPE ELEMENTARY,27514,New Hope Elementary School,"1900 New Hope Church Rd, Chapel Hill, NC 27514",0x89acdc262770cdfd:0x8ca0f65d7d71fd3a,3.8,9
0,NEW MARKET ELEMENTARY SCHOOL,27350,New Market Elementary School,"6096 US-311, Sophia, NC 27350",0x88536cd2e4362de1:0x40beb8a894405e35,4.5,17
0,NEW SALEM ELEMENTARY,28103,UCPS New Salem Elementary,"6106 NC-205, Marshville, NC 28103",0x8854417cbc0fb003:0x3ecd6968d2d74f83,4.5,2
0,NEW TOWN ELEMENTARY,28173,New Town Elementary School,"1100 Waxhaw Indian Trail Rd S, Waxhaw, NC 28173",0x88542ec4b85fc4e3:0xca1a3d24bde535c0,5.0,6
0,NEWELL ELEMENTARY,28213,Newell Elementary School,"325 Rocky River Rd W, Charlotte, NC 28213",0x88541ebabe8c5edb:0x7a958db08a7baeeb,3.7,18
0,NEWLAND ELEMENTARY,28657,Newland Elementary School,"750 Linville St, Newland, NC 28657",0x88509394e58904e5:0xbda5658025b35150,5.0,1
0,NEWPORT ELEMENTARY,28570,Newport Elementary School,"219 Chatham St, Newport, NC 28570",0x89a8eaffc797896f:0xcb1cfa894e26d40c,4.2,5
0,NEWPORT MIDDLE,28570,Newport Middle School,"500 E Chatham St, Newport, NC 28570",0x89a8ebc000001f27:0x544615068299769d,2.2,9
0,NEWTON-CONOVER HIGH,28658,Newton-Conover High School,"338 W 15th St, Newton, NC 28658",0x8851342123ddcb29:0x67e858b475a9e92b,4.5,10
0,NEWTON-CONOVER MIDDLE,28613,Newton-Conover Middle School,"873 Northern Dr NW, Conover, NC 28613",0x8851369ba1a9aead:0x75e623d0155beac4,3.3,4
0,NF WOODS CAMPUS,28115,N F Woods Advanced Technology,"574 W McLelland Ave, Mooresville, NC 28115",0x885155428fdf77bf:0x4fe1761ddd96fcc8,4.4,11
0,NORTH ASHEBORO MIDDLE,27203,North Asheboro Middle School,"1861 N Asheboro School Rd, Asheboro, NC 27203",0x88536bfd8953f027:0xf9d9aa7637ecaa83,4.3,12
0,NORTH BELMONT ELEMENTARY,28012,North Belmont Elementary School,"210 School St, Belmont, NC 28012",0x8856bdb42bb5d8ef:0x322c09507fd311cd,5.0,1
0,NORTH BROOK ELEMENTARY,28168,North Brook Elementary School,"642 NC-274, Vale, NC 28168",0x8856d6e9017ee995:0x32e1f5a440065e0,5.0,3
0,NORTH BRUNSWICK HIGH,28451,North Brunswick High School,"114 Scorpion Dr NE, Leland, NC 28451",0x89aa18cd89404ee9:0xea07cf3a1224b0ed,3.1,7
0,NORTH BUNCOMBE ELEMENTARY,28787,North Buncombe Elementary School,"251 Flat Creek Church Rd, Weaverville, NC 28787",0x885a21dc0ca267b9:0xd19ce376e2116f5d,3.8,4
0,NORTH BUNCOMBE HIGH,28787,North Buncombe High School,"890 Clarks Chapel Rd, Weaverville, NC 28787",0x885a1f634bb60455:0x327ef46be33c4e1d,3.2,20
0,NORTH BUNCOMBE MIDDLE,28787,North Buncombe Middle School,"51 N Buncombe School Rd, Weaverville, NC 28787",0x885a1f88c23b3631:0x8c56d6f50010e380,3.5,6
0,NORTH CANTON ELEMENTARY,28716,North Canton School,"60 Thompson St, Canton, NC 28716",0x88598343a5ff21af:0x80f7137e39c38f39,5.0,8
0,NORTH CHATHAM ELEMENTARY,27517,North Chatham Elementary School,"3380 Lystra Rd, Chapel Hill, NC 27517",0x89acc1c1440b03eb:0x9da5adc11dfabb5f,4.3,8
0,NORTH COVE ELEMENTARY SCHOOL,28752,North Cove Elementary School,"401 American Thread Rd, Marion, NC 28752",0x8850b02e8febd8dd:0x3adc143926e1ae1f,4.8,6
0,NORTH DAVIDSON HIGH,27295,North Davidson High School,"7227 Old U.S. Hwy 52, Lexington, NC 27295",0x8853a316ae944071:0x9ba06c067c9bb2d0,3.9,18
0,NORTH DAVIDSON MIDDLE,27295,North Davidson Middle School,"333 Critcher Dr, Lexington, NC 27295",0x8853a31240325e6b:0x22b4c446e30d103,4.5,11
0,NORTH DAVIE MIDDLE,27028,North Davie Middle School,"497 Farmington Rd, Mocksville, NC 27028, United States",0x8853c150582bb25f:0x17dc369b82eb1707,2.8,6
0,NORTH DRIVE ELEMENTARY,27530,North Drive Elementary School,"1108 North Dr, Goldsboro, NC 27534",0x89ac019ab0b9e495:0x87acae19024cec5b,4.4,7
0,NORTH DUPLIN ELEMENTARY,28365,North Duplin Elementary School,"157 N Duplin School Rd, Mt Olive, NC 28365",0x89abe5396f14ab19:0x5f1f1ce1140f63ac,4.0,1
0,NORTH DUPLIN JR SR HIGH,28365,North Duplin High School,"1388 NC-403, Mt Olive, NC 28365",0x89abe53f1e022569:0x7307dfab95d259df,3.9,11
0,NORTH EAST CAROLINA PREP,27886,North East Carolina Prep School,"274 Husky Trail, Tarboro, NC 27886",0x89ae8b43dd50ba4b:0x51aa5e92ac0ba035,2.4,21
0,NORTH EDGECOMBE HIGH,27886,North Edgecombe High School,"7589 NC-33, Tarboro, NC 27886",0x89ae606970cad90b:0x27bef8a29849609d,2.5,4
0,NORTH ELEMENTARY,27315,North Elementary School,"10390 NC-86, Providence, NC 27315",0x8852b4d9564ec54f:0x6385ba89c3c57d93,5.0,3
0,NORTH ELEMENTARY,28086,North Elementary School,"900 Ramseur St, Kings Mountain, NC 28086",0x8856e7ffedcb1a63:0x8b66596ec05b699d,4.8,13
0,NORTH ELEMENTARY,27573,North Elementary School,"260 Henderson Rd, Roxboro, NC 27573",0x89ad14fa48a472ff:0xe0d825e12153804b,3.0,3
0,NORTH FOREST PINES ELEMENTARY,27614,North Forest Pines Elementary School,"11501 Forest Pines Dr, Raleigh, NC 27614",0x89ac5140ed6d9843:0x580c17d7fc428cb6,4.5,8
0,NORTH FORSYTH HIGH,27105,North Forsyth High School,"5705 Shattalon Dr, Winston-Salem, NC 27105",0x8853b28729281eff:0xedff9c7ef288150c,4.2,14
0,NORTH GARNER MIDDLE,27529,North Garner Middle School,"720 Powell Dr, Garner, NC 27529, United States",0x89acf45a7597f3bb:0x8fc5b8a35ef6c912,2.3,49
0,NORTH GASTON HIGH,28034,North Gaston High School,"1133 Ratchford Rd, Dallas, NC 28034",0x8856c74dab6653c7:0xab1c5a0b13da5de6,2.6,14
0,NORTH GRAHAM ELEMENTARY,27253,North Graham Elementary School,"1025 Trollinger Rd #1947, Graham, NC 27253",0x89acd4cc7253ff1d:0x7099b459dd779a56,4.5,15
0,NORTH HARNETT PRIMARY,27501,North Harnett Primary School,"282 N Harnett School Rd, Angier, NC 27501",0x89ac838829b67baf:0x10177272dce3bbe,4.1,12
0,NORTH HENDERSON HIGH,28792,North Henderson High School,"35 Fruitland Rd, Hendersonville, NC 28792",0x8859e85a95c09343:0xb0e2fb53848dbf84,2.6,14
0,NORTH HILLS ELEMENTARY,27105,North Hills Elementary School,"340 Alspaugh Dr, Winston-Salem, NC 27105",0x8853adbe47367f7d:0x4c32111b110fc7f5,2.6,9
0,NORTH IREDELL HIGH,28660,North Iredell High School,"156 Raider Rd, Olin, NC 28660",0x8851609045ecd3fd:0x37e48a70f285d143,3.8,15
0,NORTH IREDELL MIDDLE,28660,North Iredell Middle School,"2467 Jennings Rd, Olin, NC 28660",0x8851612284fce499:0x6e55439c7c63e488,4.8,4
0,NORTH JOHNSTON HIGH,27542,North Johnston High School,"5915 US-301, Kenly, NC 27542",0x89ac10d2b80c1635:0x5448a77f8cd99f1f,4.4,7
0,NORTH JOHNSTON MIDDLE,27555,North Johnston Middle School,"435 Oil Company Rd, Micro, NC 27555",0x89ac117d92ccb6ab:0xa52783ee41469f14,3.4,10
0,NORTH KANNAPOLIS ELEMENTARY,28081,North Kannapolis Elementary School,"800 North S Walnut St, Kannapolis, NC 28081",0x885408625836e37f:0xa50e0e9e181f0b5c,3.8,10
0,NORTH LENOIR HIGH,28551,North Lenoir High School,"2400 Institute Rd, La Grange, NC 28551",0x89aeb3bdc0a7c999:0x925daa461d6aee1f,3.7,6
0,NORTH LIBERTY,28655,Liberty Middle School,"529 Enola Rd, Morganton, NC 28655",0x8850d21f289dec8f:0xc2651995feed1d1,4.5,12
0,NORTH LINCOLN HIGH,28092,North Lincoln High School,"2737 Lee Lawing Rd, Lincolnton, NC 28092",0x8856b5ad4187c9d3:0x90a7b27c6793d07b,4.6,9
0,NORTH LINCOLN MIDDLE,28037,North Lincoln Middle School,"1503 Amity Church Rd, Denver, NC 28037",0x8856b42c2e12d365:0x61db3a003f1a747d,4.3,21
0,NORTH MECKLENBURG HIGH SCHOOL,28078,North Mecklenburg High School,"11201 Old Statesville Rd, Huntersville, NC 28078",0x8856a7c0361e2c57:0x38189671dd138346,3.3,31
0,NORTH MOORE HIGH,27325,North Moore High School,"1504 N Moore Rd, Robbins, NC 27325",0x885357fbee1ef9f5:0xb367b131b0d29ce9,4.8,8
0,NORTH NEWTON ELEMENTARY,28658,North Newton Elementary School,"221 W 26th St, Newton, NC 28658",0x8851369b074d5ec1:0xf689a8df9c295f01,4.0,6
0,NORTH PITT HIGH,27812,North Pitt High School,"5659 NC-11, Bethel, NC 27812",0x89aee541f8340895:0x996199915bda21ad,2.9,12
0,NORTH RIDGE ELEMENTARY,27615,North Ridge Elementary School,"7120 Harps Mill Rd, Raleigh, NC 27615",0x89ac58308087cdb5:0xa14eee411b5d59cb,4.6,10
0,NORTH ROWAN ELEMENTARY,28159,North Rowan Elementary School,"600 Charles St, Spencer, NC 28159",0x88538d669d8b0355:0x1e69f862ab457dcc,3.0,6
0,NORTH ROWAN HIGH,28159,North Rowan High School,"300 N Whitehead Ave, Spencer, NC 28159",0x88538d67cff48a9d:0x258c72c46d7762ae,2.9,14
0,NORTH ROWAN MIDDLE,28159,North Rowan Middle School,"512 Charles St, Spencer, NC 28159",0x88538d6472350ddf:0x38d92706d89777c6,4.2,11
0,NORTH SHELBY,28152,North Shelby School,"1701 Charles Rd, Shelby, NC 28152",0x88571fe4b6141941:0xab0a3902698027dd,5.0,2
0,NORTH STANLY HIGH,28127,North Stanly High School,"40206 US-52, New London, NC 28127",0x88547bde370549fb:0x925b3a88fcbde367,3.8,9
0,NORTH STANLY MIDDLE,28127,North Stanly Middle School,"36605 Old Salisbury Rd, New London, NC 28127",0x88547a4a7b0a7767:0x68cff351dc27b12,5.0,5
0,NORTH STOKES HIGH SCHOOL,27016,North Stokes High School,"1350 N Stokes School Rd, Danbury, NC 27016",0x885244ac5c5aa64d:0x188c10551591bb27,4.0,8
0,NORTH TOPSAIL ELEMENTARY,28443,North Topsail Elementary School,"1310 Sloop Point Loop Rd, Hampstead, NC 28443",0x89a9975ca70f2903:0x7ff6a6da912d18fb,4.8,11
0,NORTH WILKES HIGH SCHOOL,28635,North Wilkes High School,"2986 Traphill Rd, Hays, NC 28635",0x88519e21a1f031db:0xdf568453fccd57a3,4.2,9
0,NORTH WILKES MIDDLE SCHOOL,28659,North Wilkes Middle School,"2776 Yellow Banks Rd, North Wilkesboro, NC 28659",0x88517546f8587e19:0xe7f3d49dfe272fd,4.4,5
0,NORTH WILKESBORO ELEMENTARY SCHOOL,28659,North Wilkesboro Elementary,"200 Flint Hill Rd, North Wilkesboro, NC 28659",0x88517369f4f7197f:0x691d5a7fff7a2169,3.2,5
0,NORTH WINDY RIDGE INTERMEDIATE,28787,North Windy Ridge Intermediate School,"20 Doan Rd, Weaverville, NC 28787",0x885a1f82da15b20d:0x7f1b32692b1a458,2.6,5
0,NORTHAMPTON COUNTY HIGH SCHOOL,27832,Northampton County High School,"152 Hurricane Dr, Gaston, NC 27832",0x89ae1989c114b033:0xf9c86a22dcd0a3c3,3.3,6
0,NORTHEAST ELEMENTARY,28501,Northeast Elementary School,"1002 E Highland Ave, Kinston, NC 28501",0x89aeb554228ae149:0x2b6dc2a0575a38b6,3.8,6
0,NORTHEAST ELEMENTARY,27863,Northeast Elementary School,"4665 NC-111, Pikeville, NC 27863",0x89aea7c74fbd81a7:0xc525b2908881a92,2.8,8
0,NORTHEAST ELEMENTARY,27865,Northeast Elementary School,"21000 US-264, Pinetown, NC 27865",0x89af69bb1741c547:0xcb0d254b52ccc9b3,3.0,1
0,NORTHEAST GUILFORD HIGH,27301,Northeast Guilford High School,"6700 McLeansville Rd, McLeansville, NC 27301",0x8853209898227fd9:0xbe6f99e054f08650,4.0,13
0,NORTHEAST GUILFORD MIDDLE,27301,Northeast Middle School,"6720 McLeansville Rd #9799, McLeansville, NC 27301",0x8853209f906cbba9:0x9ab734ebb337b317,3.0,30
